filename,PeakAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
MYT1L_001_1_4_FR1_20250306.csv,66.0377358490566,104,162,1.5576923076923077,0.44,0.12,0.8266666666666667,0.38235294117647056,141.70793045814526,63.1578947368421,66.94214876033058,0.7857142857142857,0.8360655737704918,0.5,0.3333333333333333,FR1,MYT1L_001_1_4,F
MYT1L_001_2_6_FR1_20250306.csv,75.83892617449665,112,155,1.3839285714285714,0.63,0.12,0.8961038961038961,0.39285714285714285,150.6351183063512,70.27027027027027,77.67857142857143,0.8461538461538461,0.90625,0.4444444444444444,0.3684210526315789,FR1,MYT1L_001_2_6,F
MYT1L_001_2_9_FR1_20250306.csv,95.0,113,131,1.1592920353982301,0.82,0.1,0.972972972972973,0.6666666666666666,152.08918810413513,95.91836734693877,94.36619718309859,0.9722222222222222,0.9736842105263158,0.5,0.75,FR1,MYT1L_001_2_9,M
MYT1L_001_3_19_FR1_20250306.csv,85.60606060606061,112,134,1.1964285714285714,0.75,0.16,0.9302325581395349,0.3333333333333333,150.8295998764097,88.09523809523809,84.44444444444444,0.9285714285714286,0.9310344827586207,0.3333333333333333,0.3333333333333333,FR1,MYT1L_001_3_19,M
MYT1L_001_5_22_FR1_20250306.csv,93.96551724137932,108,115,1.0648148148148149,0.595,0.07,0.9850746268656716,0.3333333333333333,145.39615883406412,100.0,90.9090909090909,1.0,0.975609756097561,,0.3333333333333333,FR1,MYT1L_001_5_22,M
MYT1L_001_5_23_FR1_20250306.csv,70.12987012987013,107,164,1.5327102803738317,0.63,0.21,0.9824561403508771,0.3142857142857143,144.78200155159038,56.25,76.41509433962264,1.0,0.9791666666666666,0.29411764705882354,0.3333333333333333,FR1,MYT1L_001_5_23,F
MYT1L_001_5_26_FR1_20250306.csv,89.937106918239,142,161,1.1338028169014085,0.6599999999999999,0.1,0.9578947368421052,0.6363636363636364,190.95250606617932,98.07692307692307,85.98130841121495,1.0,0.9393939393939394,,0.6363636363636364,FR1,MYT1L_001_5_26,M
MYT1L_001_5_27_FR1_20250306.csv,58.82352941176471,109,192,1.761467889908257,0.69,0.21,0.88,0.2,147.01378254211335,62.5,57.55395683453237,0.9090909090909091,0.8679245283018868,0.07142857142857142,0.2391304347826087,FR1,MYT1L_001_5_27,F
MYT1L_001_7_30_FR1_20250306.csv,86.89655172413792,126,145,1.1507936507936507,0.33999999999999997,0.14,0.9651162790697675,0.6153846153846154,168.09598072973765,83.78378378378379,87.96296296296296,0.9,0.9848484848484849,1.0,0.5,FR1,MYT1L_001_7_30,M
MYT1L_001_7_32_FR1_20250306.csv,56.86274509803921,144,257,1.7847222222222223,0.44,0.135,0.8932038834951457,0.21176470588235294,192.6182809016596,49.411764705882355,60.588235294117645,0.8666666666666667,0.9041095890410958,0.1891891891891892,0.22916666666666666,FR1,MYT1L_001_7_32,F
MYT1L_001_8_34_FR1_20250306.csv,74.25742574257426,149,213,1.429530201342282,0.63,0.15,0.9056603773584906,0.34210526315789475,201.54483099548912,68.75,76.81159420289855,0.8787878787878788,0.9178082191780822,0.1875,0.45454545454545453,FR1,MYT1L_001_8_34,M
MYT1L_001_8_36_FR1_20250306.csv,72.5609756097561,119,168,1.411764705882353,0.75,0.17,0.9016393442622951,0.5172413793103449,158.6985043295723,69.56521739130434,73.72881355932203,0.95,0.8780487804878049,0.4444444444444444,0.55,FR1,MYT1L_001_8_36,M
MYT1L_001_8_41_FR1_20250306.csv,77.04918032786885,140,189,1.35,1.07,0.11,0.9431818181818182,0.3225806451612903,188.15098535862109,86.8421052631579,74.48275862068967,1.0,0.9206349206349206,0.0,0.35714285714285715,FR1,MYT1L_001_8_41,F
MYT1L_001_9_11_FR1_20250306.csv,78.54077253218884,182,241,1.3241758241758241,0.88,0.1,0.9357798165137615,0.425,246.67513765353664,87.27272727272727,75.84269662921348,1.0,0.9146341463414634,0.2,0.45714285714285713,FR1,MYT1L_001_9_11,F
NF1_003_140_12_FR1_20250807.csv,72.58064516129032,134,203,1.5149253731343284,0.85,0.11,1.0,0.3695652173913043,181.557478368356,80.0,71.42857142857143,1.0,1.0,0.0,0.40476190476190477,FR1,NF1_003_140_12,F
NF1_003_140_15_FR1_20250807.csv,77.02702702702703,170,225,1.3235294117647058,0.61,0.11,0.921875,0.4642857142857143,228.0105560442613,100.0,74.37185929648241,1.0,0.9130434782608695,,0.4642857142857143,FR1,NF1_003_140_15,F
NF1_003_140_8_FR1_20250807.csv,76.68161434977578,170,228,1.3411764705882352,0.55,0.08,0.9689922480620154,0.34285714285714286,231.46482845057187,71.875,77.4869109947644,0.9444444444444444,0.972972972972973,0.2857142857142857,0.35714285714285715,FR1,NF1_003_140_8,F
NF1_003_141_19_FR1_20250807.csv,73.61963190184049,120,168,1.4,0.485,0.13,0.8734177215189873,0.3939393939393939,164.04205240859875,55.00000000000001,76.22377622377621,0.7142857142857143,0.8888888888888888,0.5714285714285714,0.34615384615384615,FR1,NF1_003_141_19,F
NF1_003_141_23_FR1_20250807.csv,75.41899441340783,134,179,1.335820895522388,0.66,0.23,0.979381443298969,0.13793103448275862,181.24184225247063,72.72727272727273,76.02739726027397,1.0,0.9753086419753086,0.0,0.17391304347826086,FR1,NF1_003_141_23,M
