filename,PeakAccuracy,TotalAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Win-shift,Lose-shift,Lose-stay,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
FMR1_007_213_39_Bandit80_20251110.csv,79.44444444444446,66.9918699186992,372,615.0,1.653225806451613,0.44,0.12,0.9269102990033222,0.07308970099667775,0.6764705882352942,0.3235294117647059,190.58484490906824,67.5,80.83333333333333,0.8942307692307693,0.9438775510204082,0.7777777777777778,0.64,Bandit80,FMR1_007_213_39,M
FMR1_007_213_40_Bandit80_20251110.csv,67.77777777777779,59.67016491754122,376,668.0,1.7765957446808511,0.61,0.18,0.8452380952380952,0.15476190476190477,0.6190476190476191,0.38095238095238093,191.00584637577475,63.74999999999999,70.0,0.8108108108108109,0.8661971830985915,0.5384615384615384,0.6888888888888889,Bandit80,FMR1_007_213_40,F
FMR1_007_214_94_Bandit80_20251110.csv,62.727272727272734,57.5682382133995,238,402.0,1.6890756302521008,0.3,0.2,0.9261363636363636,0.07386363636363637,0.6190476190476191,0.38095238095238093,122.30244923691816,63.33333333333333,67.14285714285714,0.9242424242424242,0.9272727272727272,0.6666666666666666,0.6111111111111112,Bandit80,FMR1_007_214_94,M
FMR1_007_214_98_Bandit80_20251110.csv,71.66666666666667,60.43956043956044,256,455.0,1.77734375,0.37,0.11,0.8586956521739131,0.14130434782608695,0.509090909090909,0.4909090909090909,128.33883375622048,77.5,64.44444444444444,0.8307692307692308,0.8739495798319328,0.375,0.5641025641025641,Bandit80,FMR1_007_214_98,M
FMR1_007_218_77_Bandit80_20251110.csv,63.07692307692307,54.302103250478005,273,524.0,1.9194139194139195,0.63,0.12,0.9512195121951219,0.04878048780487805,0.5238095238095238,0.47619047619047616,136.43841321625655,48.0,70.0,0.978021978021978,0.9298245614035088,0.6,0.45454545454545453,Bandit80,FMR1_007_218_77,M
FMR1_007_221_47_Bandit80_20251110.csv,75.83333333333333,52.69709543568465,246,482.0,1.9593495934959348,0.44,0.11,0.8728323699421965,0.12716763005780346,0.2682926829268293,0.7317073170731707,122.90540267039836,63.33333333333332,78.33333333333333,0.8333333333333334,0.9052631578947369,0.25,0.2857142857142857,Bandit80,FMR1_007_221_47,M
FMR1_007_221_51_Bandit80_20251110.csv,69.375,50.983358547655065,328,661.0,2.0152439024390243,0.44,0.12,0.8692307692307693,0.13076923076923078,0.3333333333333333,0.6666666666666666,164.00664378765345,63.33333333333334,72.72727272727273,0.881578947368421,0.8641304347826086,0.17647058823529413,0.3877551020408163,Bandit80,FMR1_007_221_51,M
FMR1_007_307_40_Bandit80_20251110.csv,71.25,56.31825273010921,332,644.0,1.9397590361445782,1.22,0.2,0.7719298245614035,0.22807017543859648,0.5057471264367817,0.4942528735632184,165.8311094716335,70.0,70.0,0.78125,0.7651515151515151,0.4634146341463415,0.5434782608695652,Bandit80,FMR1_007_307_40,F
MYT1L_001_10_42_Bandit80_20250310.csv,74.5,62.57062146892656,416,708.0,1.7019230769230769,0.63,0.14,0.907563025210084,0.09243697478991597,0.4583333333333333,0.5416666666666666,209.54979536152797,57.49999999999999,82.5,0.88125,0.9285714285714286,0.4444444444444444,0.47619047619047616,Bandit80,MYT1L_001_10_42,F
MYT1L_001_10_44_Bandit80_20250310.csv,75.00000000000001,49.795081967213115,249,487.0,1.9558232931726907,0.63,0.19,0.8383838383838383,0.16161616161616163,0.4090909090909091,0.5909090909090909,126.49480551423653,68.33333333333333,70.0,0.8658536585365854,0.8189655172413793,0.16666666666666666,0.5,Bandit80,MYT1L_001_10_44,M
MYT1L_001_12_45_Bandit80_20250310.csv,70.625,64.19753086419753,333,567.0,1.7027027027027026,0.44,0.15,0.914179104477612,0.08582089552238806,0.6212121212121212,0.3787878787878788,168.3698012066877,63.74999999999999,76.25,0.9272727272727272,0.9050632911392406,0.7142857142857143,0.5526315789473685,Bandit80,MYT1L_001_12_45,M
MYT1L_001_12_48_Bandit80_20250310.csv,71.42857142857143,60.80305927342257,300,523.0,1.7433333333333334,1.01,0.09,0.8387096774193549,0.16129032258064516,0.5094339622641509,0.49056603773584906,150.90209411586625,70.0,72.5,0.8148148148148148,0.8571428571428571,0.6363636363636364,0.4,Bandit80,MYT1L_001_12_48,F
MYT1L_001_1_1_Bandit80_20250310.csv,76.0,68.35443037974683,418,713.0,1.7057416267942584,0.63,0.14,0.8141025641025641,0.1858974358974359,0.5714285714285714,0.42857142857142855,210.5552130468668,79.0,78.33333333333334,0.8125,0.8143712574850299,0.5714285714285714,0.5625,Bandit80,MYT1L_001_1_1,F
MYT1L_001_1_3_Bandit80_20250310.csv,68.82352941176471,53.48189415041783,364,718.0,1.9725274725274726,0.63,0.06,0.815625,0.184375,0.41304347826086957,0.5869565217391305,185.62380806630097,68.88888888888889,65.55555555555556,0.8220858895705522,0.8089171974522293,0.37037037037037035,0.47368421052631576,Bandit80,MYT1L_001_1_3,M
